smoothed_dc,smoothed_dc_se,sample_size,country,region,iso_code,gid_0,gid_1,survey_date
0.251619,0.03819,320.0,India,Chandigarh,IND,IND,IND.6_1,20200727
0.240279,0.038518,332.0,India,Chandigarh,IND,IND,IND.6_1,20200728
0.205579,0.035518,325.0,India,Chandigarh,IND,IND,IND.6_1,20200729
0.193386,0.034593,314.0,India,Chandigarh,IND,IND,IND.6_1,20200730
0.191266,0.036324,312.0,India,Chandigarh,IND,IND,IND.6_1,20200731
0.174813,0.035414,311.0,India,Chandigarh,IND,IND,IND.6_1,20200801
0.202019,0.038611,314.0,India,Chandigarh,IND,IND,IND.6_1,20200802
0.198258,0.038685,301.0,India,Chandigarh,IND,IND,IND.6_1,20200803
0.158368,0.032411,295.0,India,Chandigarh,IND,IND,IND.6_1,20200804
0.170503,0.035572,293.0,India,Chandigarh,IND,IND,IND.6_1,20200805
0.213921,0.042826,295.0,India,Chandigarh,IND,IND,IND.6_1,20200806
0.253383,0.043218,284.0,India,Chandigarh,IND,IND,IND.6_1,20200807
0.23993,0.041826,264.0,India,Chandigarh,IND,IND,IND.6_1,20200808
0.230127,0.040789,261.0,India,Chandigarh,IND,IND,IND.6_1,20200809
0.23702,0.043031,257.0,India,Chandigarh,IND,IND,IND.6_1,20200810
0.261523,0.045789,249.0,India,Chandigarh,IND,IND,IND.6_1,20200811
0.252174,0.043746,242.0,India,Chandigarh,IND,IND,IND.6_1,20200812
0.247555,0.041503,251.0,India,Chandigarh,IND,IND,IND.6_1,20200813
0.194378,0.038812,248.0,India,Chandigarh,IND,IND,IND.6_1,20200814
0.216816,0.042238,262.0,India,Chandigarh,IND,IND,IND.6_1,20200815
0.202134,0.041147,255.0,India,Chandigarh,IND,IND,IND.6_1,20200816
0.218647,0.042835,252.0,India,Chandigarh,IND,IND,IND.6_1,20200817
0.221181,0.042007,262.0,India,Chandigarh,IND,IND,IND.6_1,20200818
0.226802,0.043876,264.0,India,Chandigarh,IND,IND,IND.6_1,20200819
0.201408,0.039348,258.0,India,Chandigarh,IND,IND,IND.6_1,20200820
0.198067,0.039044,271.0,India,Chandigarh,IND,IND,IND.6_1,20200821
0.165563,0.033214,271.0,India,Chandigarh,IND,IND,IND.6_1,20200822
0.169219,0.032678,281.0,India,Chandigarh,IND,IND,IND.6_1,20200823
0.158546,0.029973,285.0,India,Chandigarh,IND,IND,IND.6_1,20200824
0.176069,0.030984,294.0,India,Chandigarh,IND,IND,IND.6_1,20200825
0.196403,0.033268,291.0,India,Chandigarh,IND,IND,IND.6_1,20200826
0.20619,0.034858,284.0,India,Chandigarh,IND,IND,IND.6_1,20200827
0.255198,0.037723,290.0,India,Chandigarh,IND,IND,IND.6_1,20200828
0.268803,0.039876,280.0,India,Chandigarh,IND,IND,IND.6_1,20200829
0.283919,0.041947,273.0,India,Chandigarh,IND,IND,IND.6_1,20200830
0.30728,0.042926,278.0,India,Chandigarh,IND,IND,IND.6_1,20200831
0.277612,0.041265,272.0,India,Chandigarh,IND,IND,IND.6_1,20200901
0.277292,0.041621,274.0,India,Chandigarh,IND,IND,IND.6_1,20200902
0.305218,0.044537,274.0,India,Chandigarh,IND,IND,IND.6_1,20200903
0.257502,0.041609,265.0,India,Chandigarh,IND,IND,IND.6_1,20200904
0.268834,0.042885,266.0,India,Chandigarh,IND,IND,IND.6_1,20200905
0.248302,0.040343,270.0,India,Chandigarh,IND,IND,IND.6_1,20200906
0.257798,0.040956,280.0,India,Chandigarh,IND,IND,IND.6_1,20200907
0.306619,0.045889,271.0,India,Chandigarh,IND,IND,IND.6_1,20200908
0.33383,0.046994,271.0,India,Chandigarh,IND,IND,IND.6_1,20200909
0.309029,0.04549,276.0,India,Chandigarh,IND,IND,IND.6_1,20200910
0.307769,0.045364,273.0,India,Chandigarh,IND,IND,IND.6_1,20200911
0.295021,0.042266,273.0,India,Chandigarh,IND,IND,IND.6_1,20200912
0.33318,0.043395,282.0,India,Chandigarh,IND,IND,IND.6_1,20200913
0.300711,0.041721,265.0,India,Chandigarh,IND,IND,IND.6_1,20200914
0.279416,0.03919,278.0,India,Chandigarh,IND,IND,IND.6_1,20200915
0.262771,0.037985,267.0,India,Chandigarh,IND,IND,IND.6_1,20200916
0.260349,0.038384,249.0,India,Chandigarh,IND,IND,IND.6_1,20200917
0.24761,0.03723,249.0,India,Chandigarh,IND,IND,IND.6_1,20200918
0.231759,0.037003,256.0,India,Chandigarh,IND,IND,IND.6_1,20200919
0.185147,0.034666,242.0,India,Chandigarh,IND,IND,IND.6_1,20200920
0.182053,0.03525,237.0,India,Chandigarh,IND,IND,IND.6_1,20200921
0.159955,0.033579,221.0,India,Chandigarh,IND,IND,IND.6_1,20200922
0.134871,0.029997,222.0,India,Chandigarh,IND,IND,IND.6_1,20200923
0.133268,0.029079,229.0,India,Chandigarh,IND,IND,IND.6_1,20200924
0.140305,0.029579,227.0,India,Chandigarh,IND,IND,IND.6_1,20200925
0.166502,0.033611,217.0,India,Chandigarh,IND,IND,IND.6_1,20200926
0.178982,0.036031,212.0,India,Chandigarh,IND,IND,IND.6_1,20200927
0.203083,0.037153,218.0,India,Chandigarh,IND,IND,IND.6_1,20200928
0.196569,0.035874,219.0,India,Chandigarh,IND,IND,IND.6_1,20200929
0.197534,0.037082,215.0,India,Chandigarh,IND,IND,IND.6_1,20200930
0.250713,0.039655,202.0,India,Chandigarh,IND,IND,IND.6_1,20201001
0.271932,0.044286,195.0,India,Chandigarh,IND,IND,IND.6_1,20201002
0.259197,0.042448,185.0,India,Chandigarh,IND,IND,IND.6_1,20201003
0.248505,0.039161,188.0,India,Chandigarh,IND,IND,IND.6_1,20201004
0.283204,0.042562,181.0,India,Chandigarh,IND,IND,IND.6_1,20201005
0.297823,0.044935,170.0,India,Chandigarh,IND,IND,IND.6_1,20201006
0.3066,0.045188,167.0,India,Chandigarh,IND,IND,IND.6_1,20201007
0.269111,0.048507,173.0,India,Chandigarh,IND,IND,IND.6_1,20201008
0.319782,0.049855,176.0,India,Chandigarh,IND,IND,IND.6_1,20201009
0.309994,0.047465,179.0,India,Chandigarh,IND,IND,IND.6_1,20201010
0.327454,0.050293,166.0,India,Chandigarh,IND,IND,IND.6_1,20201011
0.283976,0.047023,167.0,India,Chandigarh,IND,IND,IND.6_1,20201012
0.301589,0.049361,159.0,India,Chandigarh,IND,IND,IND.6_1,20201013
0.288302,0.04789,165.0,India,Chandigarh,IND,IND,IND.6_1,20201014
0.266803,0.045645,168.0,India,Chandigarh,IND,IND,IND.6_1,20201015
0.209071,0.044318,161.0,India,Chandigarh,IND,IND,IND.6_1,20201016
0.212147,0.046708,153.0,India,Chandigarh,IND,IND,IND.6_1,20201017
0.204363,0.046217,153.0,India,Chandigarh,IND,IND,IND.6_1,20201018
0.230276,0.050072,142.0,India,Chandigarh,IND,IND,IND.6_1,20201019
0.181759,0.044654,141.0,India,Chandigarh,IND,IND,IND.6_1,20201020
0.206892,0.048894,139.0,India,Chandigarh,IND,IND,IND.6_1,20201021
0.211324,0.048259,124.0,India,Chandigarh,IND,IND,IND.6_1,20201022
0.217385,0.045898,122.0,India,Chandigarh,IND,IND,IND.6_1,20201023
0.250332,0.05077,126.0,India,Chandigarh,IND,IND,IND.6_1,20201024
0.261571,0.05308,124.0,India,Chandigarh,IND,IND,IND.6_1,20201025
0.253219,0.054975,113.0,India,Chandigarh,IND,IND,IND.6_1,20201026
0.300901,0.060473,116.0,India,Chandigarh,IND,IND,IND.6_1,20201027
0.279838,0.059866,104.0,India,Chandigarh,IND,IND,IND.6_1,20201028
0.296558,0.060095,111.0,India,Chandigarh,IND,IND,IND.6_1,20201029
0.32682,0.066863,103.0,India,Chandigarh,IND,IND,IND.6_1,20201030
0.28077,0.062122,101.0,India,Chandigarh,IND,IND,IND.6_1,20201101
0.268806,0.058121,112.0,India,Chandigarh,IND,IND,IND.6_1,20201102
0.22932,0.052599,103.0,India,Chandigarh,IND,IND,IND.6_1,20201103
0.250121,0.055449,103.0,India,Chandigarh,IND,IND,IND.6_1,20201104
0.271494,0.058076,101.0,India,Chandigarh,IND,IND,IND.6_1,20201105
0.227721,0.052633,102.0,India,Chandigarh,IND,IND,IND.6_1,20201106
0.242397,0.053824,104.0,India,Chandigarh,IND,IND,IND.6_1,20201107
0.254789,0.055306,103.0,India,Chandigarh,IND,IND,IND.6_1,20201109
0.236967,0.053189,108.0,India,Chandigarh,IND,IND,IND.6_1,20201110
0.248611,0.054194,106.0,India,Chandigarh,IND,IND,IND.6_1,20201111
0.229574,0.05402,103.0,India,Chandigarh,IND,IND,IND.6_1,20201112
0.316956,0.057056,111.0,India,Chandigarh,IND,IND,IND.6_1,20201113
0.329084,0.061524,112.0,India,Chandigarh,IND,IND,IND.6_1,20201114
0.367398,0.062851,113.0,India,Chandigarh,IND,IND,IND.6_1,20201115
0.34582,0.060852,104.0,India,Chandigarh,IND,IND,IND.6_1,20201116
0.352882,0.061069,103.0,India,Chandigarh,IND,IND,IND.6_1,20201117
0.339344,0.059559,113.0,India,Chandigarh,IND,IND,IND.6_1,20201118
0.310177,0.054699,129.0,India,Chandigarh,IND,IND,IND.6_1,20201119
0.237156,0.04908,142.0,India,Chandigarh,IND,IND,IND.6_1,20201120
0.272275,0.048489,152.0,India,Chandigarh,IND,IND,IND.6_1,20201121
0.262875,0.047391,176.0,India,Chandigarh,IND,IND,IND.6_1,20201122
0.268037,0.06093,134.0,India,Chandigarh,IND,IND,IND.6_1,20201125
0.246769,0.052315,173.0,India,Chandigarh,IND,IND,IND.6_1,20201126
0.268657,0.048294,214.0,India,Chandigarh,IND,IND,IND.6_1,20201127
0.259412,0.043484,253.0,India,Chandigarh,IND,IND,IND.6_1,20201128
0.238306,0.038525,291.0,India,Chandigarh,IND,IND,IND.6_1,20201129
0.221932,0.038526,296.0,India,Chandigarh,IND,IND,IND.6_1,20201130
0.213891,0.03682,278.0,India,Chandigarh,IND,IND,IND.6_1,20201201
0.213787,0.037404,272.0,India,Chandigarh,IND,IND,IND.6_1,20201202
0.209843,0.036373,270.0,India,Chandigarh,IND,IND,IND.6_1,20201203
0.191837,0.034876,263.0,India,Chandigarh,IND,IND,IND.6_1,20201204
0.191229,0.036355,260.0,India,Chandigarh,IND,IND,IND.6_1,20201205
0.205867,0.037556,264.0,India,Chandigarh,IND,IND,IND.6_1,20201206
0.20441,0.036593,255.0,India,Chandigarh,IND,IND,IND.6_1,20201207
0.201698,0.036231,260.0,India,Chandigarh,IND,IND,IND.6_1,20201208
0.217701,0.037293,263.0,India,Chandigarh,IND,IND,IND.6_1,20201209
0.224432,0.03886,249.0,India,Chandigarh,IND,IND,IND.6_1,20201210
0.219532,0.03843,263.0,India,Chandigarh,IND,IND,IND.6_1,20201211
0.213621,0.035845,266.0,India,Chandigarh,IND,IND,IND.6_1,20201212
0.225928,0.038053,266.0,India,Chandigarh,IND,IND,IND.6_1,20201213
0.259348,0.039537,278.0,India,Chandigarh,IND,IND,IND.6_1,20201214
0.2443,0.037588,290.0,India,Chandigarh,IND,IND,IND.6_1,20201215
0.262493,0.039526,295.0,India,Chandigarh,IND,IND,IND.6_1,20201216
0.257321,0.037661,320.0,India,Chandigarh,IND,IND,IND.6_1,20201217
0.270778,0.038671,313.0,India,Chandigarh,IND,IND,IND.6_1,20201218
0.270059,0.039238,304.0,India,Chandigarh,IND,IND,IND.6_1,20201219
0.252765,0.036561,300.0,India,Chandigarh,IND,IND,IND.6_1,20201220
0.277927,0.035434,281.0,India,Chandigarh,IND,IND,IND.6_1,20201221
0.308829,0.039517,263.0,India,Chandigarh,IND,IND,IND.6_1,20201222
0.306421,0.03862,257.0,India,Chandigarh,IND,IND,IND.6_1,20201223
0.350305,0.04182,244.0,India,Chandigarh,IND,IND,IND.6_1,20201224
0.346075,0.043055,233.0,India,Chandigarh,IND,IND,IND.6_1,20201225
0.352885,0.043511,236.0,India,Chandigarh,IND,IND,IND.6_1,20201226
0.361323,0.044956,227.0,India,Chandigarh,IND,IND,IND.6_1,20201227
0.345737,0.046685,227.0,India,Chandigarh,IND,IND,IND.6_1,20201228
0.332234,0.044779,228.0,India,Chandigarh,IND,IND,IND.6_1,20201229
0.332342,0.044409,214.0,India,Chandigarh,IND,IND,IND.6_1,20201230
0.313688,0.044614,195.0,India,Chandigarh,IND,IND,IND.6_1,20201231
0.32226,0.045348,188.0,India,Chandigarh,IND,IND,IND.6_1,20210101
0.329145,0.045709,182.0,India,Chandigarh,IND,IND,IND.6_1,20210102
0.360021,0.049493,180.0,India,Chandigarh,IND,IND,IND.6_1,20210103
0.336533,0.048628,182.0,India,Chandigarh,IND,IND,IND.6_1,20210104
0.325798,0.047897,177.0,India,Chandigarh,IND,IND,IND.6_1,20210105
0.333162,0.048805,183.0,India,Chandigarh,IND,IND,IND.6_1,20210106
0.329551,0.048151,197.0,India,Chandigarh,IND,IND,IND.6_1,20210107
0.324453,0.047824,202.0,India,Chandigarh,IND,IND,IND.6_1,20210108
0.332351,0.049357,196.0,India,Chandigarh,IND,IND,IND.6_1,20210109
0.345553,0.049798,189.0,India,Chandigarh,IND,IND,IND.6_1,20210110
0.346456,0.051018,178.0,India,Chandigarh,IND,IND,IND.6_1,20210111
0.378929,0.054885,172.0,India,Chandigarh,IND,IND,IND.6_1,20210112
0.384761,0.058978,161.0,India,Chandigarh,IND,IND,IND.6_1,20210113
0.429783,0.061832,142.0,India,Chandigarh,IND,IND,IND.6_1,20210114
0.433496,0.060313,134.0,India,Chandigarh,IND,IND,IND.6_1,20210115
0.439977,0.062872,127.0,India,Chandigarh,IND,IND,IND.6_1,20210116
0.386819,0.058275,130.0,India,Chandigarh,IND,IND,IND.6_1,20210117
0.372554,0.058584,126.0,India,Chandigarh,IND,IND,IND.6_1,20210118
0.340922,0.054611,127.0,India,Chandigarh,IND,IND,IND.6_1,20210119
0.283934,0.047127,126.0,India,Chandigarh,IND,IND,IND.6_1,20210120
0.245722,0.04705,137.0,India,Chandigarh,IND,IND,IND.6_1,20210121
0.255997,0.0496,142.0,India,Chandigarh,IND,IND,IND.6_1,20210122
0.263176,0.049845,150.0,India,Chandigarh,IND,IND,IND.6_1,20210123
0.268397,0.052634,144.0,India,Chandigarh,IND,IND,IND.6_1,20210124
0.277619,0.053651,148.0,India,Chandigarh,IND,IND,IND.6_1,20210125
0.343093,0.05876,143.0,India,Chandigarh,IND,IND,IND.6_1,20210126
0.415557,0.067483,139.0,India,Chandigarh,IND,IND,IND.6_1,20210127
0.445327,0.071333,140.0,India,Chandigarh,IND,IND,IND.6_1,20210128
0.41548,0.070961,128.0,India,Chandigarh,IND,IND,IND.6_1,20210129
0.386494,0.0678,129.0,India,Chandigarh,IND,IND,IND.6_1,20210130
0.424356,0.072113,133.0,India,Chandigarh,IND,IND,IND.6_1,20210131
0.381201,0.072041,125.0,India,Chandigarh,IND,IND,IND.6_1,20210201
0.282343,0.067631,125.0,India,Chandigarh,IND,IND,IND.6_1,20210202
0.213734,0.058151,135.0,India,Chandigarh,IND,IND,IND.6_1,20210203
0.210785,0.055484,133.0,India,Chandigarh,IND,IND,IND.6_1,20210204
0.238756,0.054952,142.0,India,Chandigarh,IND,IND,IND.6_1,20210205
0.268598,0.056345,130.0,India,Chandigarh,IND,IND,IND.6_1,20210206
0.209184,0.047518,137.0,India,Chandigarh,IND,IND,IND.6_1,20210207
0.199338,0.045586,142.0,India,Chandigarh,IND,IND,IND.6_1,20210208
0.285535,0.050908,151.0,India,Chandigarh,IND,IND,IND.6_1,20210209
0.344748,0.059111,147.0,India,Chandigarh,IND,IND,IND.6_1,20210210
0.342296,0.058944,149.0,India,Chandigarh,IND,IND,IND.6_1,20210211
0.361556,0.061677,152.0,India,Chandigarh,IND,IND,IND.6_1,20210212
0.306569,0.055042,171.0,India,Chandigarh,IND,IND,IND.6_1,20210213
0.333313,0.059948,159.0,India,Chandigarh,IND,IND,IND.6_1,20210214
0.381054,0.063671,165.0,India,Chandigarh,IND,IND,IND.6_1,20210215
0.313246,0.061808,164.0,India,Chandigarh,IND,IND,IND.6_1,20210216
0.246935,0.054155,161.0,India,Chandigarh,IND,IND,IND.6_1,20210217
0.225831,0.049806,157.0,India,Chandigarh,IND,IND,IND.6_1,20210218
0.2013,0.052202,151.0,India,Chandigarh,IND,IND,IND.6_1,20210219
0.204001,0.053372,138.0,India,Chandigarh,IND,IND,IND.6_1,20210220
0.197382,0.050717,139.0,India,Chandigarh,IND,IND,IND.6_1,20210221
0.148243,0.042896,141.0,India,Chandigarh,IND,IND,IND.6_1,20210222
0.132249,0.040577,143.0,India,Chandigarh,IND,IND,IND.6_1,20210223
0.168078,0.045597,148.0,India,Chandigarh,IND,IND,IND.6_1,20210224
0.162359,0.044491,152.0,India,Chandigarh,IND,IND,IND.6_1,20210225
0.131497,0.03476,155.0,India,Chandigarh,IND,IND,IND.6_1,20210226
0.20161,0.044096,156.0,India,Chandigarh,IND,IND,IND.6_1,20210227
0.185728,0.040965,167.0,India,Chandigarh,IND,IND,IND.6_1,20210228
0.172239,0.038947,163.0,India,Chandigarh,IND,IND,IND.6_1,20210301
0.201378,0.045817,166.0,India,Chandigarh,IND,IND,IND.6_1,20210302
0.260644,0.047145,169.0,India,Chandigarh,IND,IND,IND.6_1,20210303
0.314965,0.048767,165.0,India,Chandigarh,IND,IND,IND.6_1,20210304
0.332917,0.052361,162.0,India,Chandigarh,IND,IND,IND.6_1,20210305
0.323777,0.054534,163.0,India,Chandigarh,IND,IND,IND.6_1,20210306
0.323057,0.052742,157.0,India,Chandigarh,IND,IND,IND.6_1,20210307
0.337332,0.053121,161.0,India,Chandigarh,IND,IND,IND.6_1,20210308
0.325166,0.049559,159.0,India,Chandigarh,IND,IND,IND.6_1,20210309
0.263081,0.049614,151.0,India,Chandigarh,IND,IND,IND.6_1,20210310
0.206773,0.045717,167.0,India,Chandigarh,IND,IND,IND.6_1,20210311
0.22942,0.045731,179.0,India,Chandigarh,IND,IND,IND.6_1,20210312
0.218112,0.041417,199.0,India,Chandigarh,IND,IND,IND.6_1,20210313
0.265856,0.047571,201.0,India,Chandigarh,IND,IND,IND.6_1,20210314
0.283044,0.050465,205.0,India,Chandigarh,IND,IND,IND.6_1,20210315
0.278381,0.050826,198.0,India,Chandigarh,IND,IND,IND.6_1,20210316
0.301293,0.052572,212.0,India,Chandigarh,IND,IND,IND.6_1,20210317
0.316028,0.054744,200.0,India,Chandigarh,IND,IND,IND.6_1,20210318
0.26757,0.048501,198.0,India,Chandigarh,IND,IND,IND.6_1,20210319
0.263499,0.049043,192.0,India,Chandigarh,IND,IND,IND.6_1,20210320
0.237991,0.045726,195.0,India,Chandigarh,IND,IND,IND.6_1,20210321
0.270206,0.046791,200.0,India,Chandigarh,IND,IND,IND.6_1,20210322
0.285084,0.045755,206.0,India,Chandigarh,IND,IND,IND.6_1,20210323
0.280563,0.046219,208.0,India,Chandigarh,IND,IND,IND.6_1,20210324
0.278717,0.047586,213.0,India,Chandigarh,IND,IND,IND.6_1,20210325
0.305778,0.051976,214.0,India,Chandigarh,IND,IND,IND.6_1,20210326
0.290684,0.05017,222.0,India,Chandigarh,IND,IND,IND.6_1,20210327
0.294328,0.051982,220.0,India,Chandigarh,IND,IND,IND.6_1,20210328
0.27707,0.050824,210.0,India,Chandigarh,IND,IND,IND.6_1,20210329
0.267373,0.051456,216.0,India,Chandigarh,IND,IND,IND.6_1,20210330
0.23533,0.04523,208.0,India,Chandigarh,IND,IND,IND.6_1,20210331
0.239061,0.043924,203.0,India,Chandigarh,IND,IND,IND.6_1,20210401
0.240125,0.043274,209.0,India,Chandigarh,IND,IND,IND.6_1,20210402
0.250325,0.044818,196.0,India,Chandigarh,IND,IND,IND.6_1,20210403
0.289216,0.046869,195.0,India,Chandigarh,IND,IND,IND.6_1,20210404
0.289661,0.048644,192.0,India,Chandigarh,IND,IND,IND.6_1,20210405
0.296391,0.051197,179.0,India,Chandigarh,IND,IND,IND.6_1,20210406
0.32076,0.056822,177.0,India,Chandigarh,IND,IND,IND.6_1,20210407
0.29831,0.053132,185.0,India,Chandigarh,IND,IND,IND.6_1,20210408
0.269682,0.050326,182.0,India,Chandigarh,IND,IND,IND.6_1,20210409
0.24987,0.048758,181.0,India,Chandigarh,IND,IND,IND.6_1,20210410
0.190974,0.043764,189.0,India,Chandigarh,IND,IND,IND.6_1,20210411
0.192083,0.042316,206.0,India,Chandigarh,IND,IND,IND.6_1,20210412
0.19193,0.039685,223.0,India,Chandigarh,IND,IND,IND.6_1,20210413
0.196679,0.038552,235.0,India,Chandigarh,IND,IND,IND.6_1,20210414
0.20823,0.041478,230.0,India,Chandigarh,IND,IND,IND.6_1,20210415
0.201652,0.039155,231.0,India,Chandigarh,IND,IND,IND.6_1,20210416
0.221201,0.039777,254.0,India,Chandigarh,IND,IND,IND.6_1,20210417
0.22897,0.042561,263.0,India,Chandigarh,IND,IND,IND.6_1,20210418
0.203261,0.038443,281.0,India,Chandigarh,IND,IND,IND.6_1,20210419
0.20044,0.03944,284.0,India,Chandigarh,IND,IND,IND.6_1,20210420
0.180864,0.03689,286.0,India,Chandigarh,IND,IND,IND.6_1,20210421
0.176269,0.036158,302.0,India,Chandigarh,IND,IND,IND.6_1,20210422
0.220031,0.040899,320.0,India,Chandigarh,IND,IND,IND.6_1,20210423
0.212888,0.040653,318.0,India,Chandigarh,IND,IND,IND.6_1,20210424
0.213065,0.040742,326.0,India,Chandigarh,IND,IND,IND.6_1,20210425
0.223606,0.045493,311.0,India,Chandigarh,IND,IND,IND.6_1,20210426
0.27408,0.046458,312.0,India,Chandigarh,IND,IND,IND.6_1,20210427
0.292597,0.049722,310.0,India,Chandigarh,IND,IND,IND.6_1,20210428
0.297694,0.04896,310.0,India,Chandigarh,IND,IND,IND.6_1,20210429
0.241842,0.041676,308.0,India,Chandigarh,IND,IND,IND.6_1,20210430
0.25924,0.041496,306.0,India,Chandigarh,IND,IND,IND.6_1,20210501
0.25573,0.039441,298.0,India,Chandigarh,IND,IND,IND.6_1,20210502
0.234684,0.035953,297.0,India,Chandigarh,IND,IND,IND.6_1,20210503
0.187204,0.033355,308.0,India,Chandigarh,IND,IND,IND.6_1,20210504
0.185214,0.033221,306.0,India,Chandigarh,IND,IND,IND.6_1,20210505
0.15799,0.029579,307.0,India,Chandigarh,IND,IND,IND.6_1,20210506
0.167885,0.032878,294.0,India,Chandigarh,IND,IND,IND.6_1,20210507
0.139177,0.029608,296.0,India,Chandigarh,IND,IND,IND.6_1,20210508
0.117007,0.027539,298.0,India,Chandigarh,IND,IND,IND.6_1,20210509
0.117849,0.028826,293.0,India,Chandigarh,IND,IND,IND.6_1,20210510
0.120802,0.030311,291.0,India,Chandigarh,IND,IND,IND.6_1,20210511
0.129069,0.034539,300.0,India,Chandigarh,IND,IND,IND.6_1,20210512
0.137616,0.035956,299.0,India,Chandigarh,IND,IND,IND.6_1,20210513
0.129288,0.035578,307.0,India,Chandigarh,IND,IND,IND.6_1,20210514
0.119231,0.034996,299.0,India,Chandigarh,IND,IND,IND.6_1,20210515
0.132535,0.039212,289.0,India,Chandigarh,IND,IND,IND.6_1,20210516
0.128166,0.039011,285.0,India,Chandigarh,IND,IND,IND.6_1,20210517
0.129712,0.038813,269.0,India,Chandigarh,IND,IND,IND.6_1,20210518
0.134767,0.037947,256.0,India,Chandigarh,IND,IND,IND.6_1,20210519
0.169878,0.043564,217.0,India,Chandigarh,IND,IND,IND.6_1,20210520
0.167831,0.044842,176.0,India,Chandigarh,IND,IND,IND.6_1,20210521
0.185796,0.055412,138.0,India,Chandigarh,IND,IND,IND.6_1,20210522
0.160121,0.050276,108.0,India,Chandigarh,IND,IND,IND.6_1,20210523
0.26821,0.02104,600.0,India,Chhattisgarh,IND,IND,IND.7_1,20200715
0.263471,0.020947,603.0,India,Chhattisgarh,IND,IND,IND.7_1,20200716
0.262514,0.020855,608.0,India,Chhattisgarh,IND,IND,IND.7_1,20200717
0.256324,0.02072,615.0,India,Chhattisgarh,IND,IND,IND.7_1,20200718
0.248618,0.020286,611.0,India,Chhattisgarh,IND,IND,IND.7_1,20200719
0.254718,0.020193,621.0,India,Chhattisgarh,IND,IND,IND.7_1,20200720
0.255489,0.020075,614.0,India,Chhattisgarh,IND,IND,IND.7_1,20200721
0.238389,0.019587,612.0,India,Chhattisgarh,IND,IND,IND.7_1,20200722
0.233712,0.019326,630.0,India,Chhattisgarh,IND,IND,IND.7_1,20200723
0.227733,0.018779,655.0,India,Chhattisgarh,IND,IND,IND.7_1,20200724
0.219451,0.017957,703.0,India,Chhattisgarh,IND,IND,IND.7_1,20200725
0.227746,0.018171,713.0,India,Chhattisgarh,IND,IND,IND.7_1,20200726
0.212452,0.017714,728.0,India,Chhattisgarh,IND,IND,IND.7_1,20200727
0.204907,0.017322,756.0,India,Chhattisgarh,IND,IND,IND.7_1,20200728
0.208059,0.017475,769.0,India,Chhattisgarh,IND,IND,IND.7_1,20200729
0.202458,0.017563,736.0,India,Chhattisgarh,IND,IND,IND.7_1,20200730
0.203534,0.017749,715.0,India,Chhattisgarh,IND,IND,IND.7_1,20200731
0.212134,0.019085,662.0,India,Chhattisgarh,IND,IND,IND.7_1,20200801
0.199311,0.018792,647.0,India,Chhattisgarh,IND,IND,IND.7_1,20200802
0.188142,0.018095,636.0,India,Chhattisgarh,IND,IND,IND.7_1,20200803
0.193936,0.018938,601.0,India,Chhattisgarh,IND,IND,IND.7_1,20200804
0.187231,0.018848,578.0,India,Chhattisgarh,IND,IND,IND.7_1,20200805
0.199642,0.019207,575.0,India,Chhattisgarh,IND,IND,IND.7_1,20200806
0.201257,0.01947,562.0,India,Chhattisgarh,IND,IND,IND.7_1,20200807
0.211939,0.019833,542.0,India,Chhattisgarh,IND,IND,IND.7_1,20200808
0.212141,0.019806,538.0,India,Chhattisgarh,IND,IND,IND.7_1,20200809
0.238636,0.021529,506.0,India,Chhattisgarh,IND,IND,IND.7_1,20200810
0.235342,0.021398,508.0,India,Chhattisgarh,IND,IND,IND.7_1,20200811
0.237284,0.021458,499.0,India,Chhattisgarh,IND,IND,IND.7_1,20200812
0.228559,0.021092,495.0,India,Chhattisgarh,IND,IND,IND.7_1,20200813
0.243132,0.021956,481.0,India,Chhattisgarh,IND,IND,IND.7_1,20200814
0.227012,0.020759,499.0,India,Chhattisgarh,IND,IND,IND.7_1,20200815
0.231195,0.021574,482.0,India,Chhattisgarh,IND,IND,IND.7_1,20200816
0.215712,0.021077,487.0,India,Chhattisgarh,IND,IND,IND.7_1,20200817
0.226394,0.021811,468.0,India,Chhattisgarh,IND,IND,IND.7_1,20200818
0.236067,0.022135,478.0,India,Chhattisgarh,IND,IND,IND.7_1,20200819
0.236904,0.022546,473.0,India,Chhattisgarh,IND,IND,IND.7_1,20200820
0.227357,0.022409,468.0,India,Chhattisgarh,IND,IND,IND.7_1,20200821
0.238059,0.023455,462.0,India,Chhattisgarh,IND,IND,IND.7_1,20200822
0.241643,0.023416,468.0,India,Chhattisgarh,IND,IND,IND.7_1,20200823
0.247595,0.023302,476.0,India,Chhattisgarh,IND,IND,IND.7_1,20200824
0.237573,0.022973,488.0,India,Chhattisgarh,IND,IND,IND.7_1,20200825
0.244579,0.022953,491.0,India,Chhattisgarh,IND,IND,IND.7_1,20200826
0.234365,0.022468,490.0,India,Chhattisgarh,IND,IND,IND.7_1,20200827
0.22759,0.022127,495.0,India,Chhattisgarh,IND,IND,IND.7_1,20200828
0.242704,0.022617,492.0,India,Chhattisgarh,IND,IND,IND.7_1,20200829
0.256735,0.023286,478.0,India,Chhattisgarh,IND,IND,IND.7_1,20200830
0.265181,0.023315,497.0,India,Chhattisgarh,IND,IND,IND.7_1,20200831
