county,2020-01-01,2020-01-02,2020-01-03,2020-01-04,2020-01-05,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-10,2020-01-11,2020-01-12,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31
SC-Greenville,47274,76395,83771,82781,65229,83134,83522,88480,90330,97151,83431,68320,78832,76138,90684,89980,92505,83912,70073,75429,79542,89183,83514,93699,81620,63412,85998,80246,79715,84055,96398,85239,59041,80335,78513,76298,63840,86491,76463,61310,78186,77483,81906,83388,98243,83994,62751,73307,74588,79848,77657,88936,88519,66063,75872,58999,88077,91443,95509,94350,66439,79507,80215,80529,81849,91316,85925,64298,76393,76683,77435,79915,92927,76331,55569,60896,57297,49803,49223,39892,25781,27827,39035,34445,18882,41188,43191,37785,28249,41003,39071,40135,38579,42865,35026,25542,36638,36206,33807,36224,39545,34099,13109,33053,36046,38694,38585,42231,36539,25111,35623,40700,40352,37348,45860,40993,31011,43671,43885,42336,44398,51707,43024,30862,45231,46299,49398,50903,51616,53141,36089,48663,49786,50738,52445,57547,50905,39976,48315,49668,48415,57399,64734,59011,43859,45904,61609,57697,57511,64452,58244,45777,61836,61997,64142,62858,67571,56851,42282,58811,61361,61015,62999,63867,57988,44384,59168,57429,58740,63055,67846,63203,42663,59373,59492,61544,63831,65160,57617,44335,55739,60003,56690,57110,58799,37882,37757,51463,52959,52732,57571,61892,55908,41549,54102,56110,56273,57608,63558,55365,41810,53198,54299,58700,58217,61493,58521,45184,56107,59372,59465,61154,64203,60728,49347,61947,66833,66325,64738,69416,59277,44089,60725,62510,64041,65101,71134,69771,53214,62150,65431,63038,66246,73875,67010,48990,60275,61266,60962,62557,62177,64236,43960,56282,62992,64400,66943,70475,66555,50349,47366,64820,64927,66891,70285,65239,47587,62151,60425,66530,56855,64448,63549,46345,54749,61435,67653,65252,71033,67047,50687,59999,63597,68621,69194,72505,66438,47177,62901,61028,67525,69687,71096,63950,48235,62239,65686,68141,68513,72617,67055,50965,63102,64404,66499,67812,74662,68608,51013,61956,65660,64220,61002,73756,61576
SD-Minnehaha,18895,31255,33515,31711,21560,30227,30572,31533,33020,32870,29023,21400,28199,29000,32026,33045,17649,16260,21295,30524,29907,32138,30797,36972,30807,22728,29407,27847,28504,29649,35613,34817,19210,25502,26460,26613,27406,31339,33367,20896,27928,27612,26311,27087,31061,30690,22685,23536,23709,26417,29751,32047,31893,22718,28434,19837,30689,33202,35723,33631,22368,28014,29925,28952,28528,32671,32724,23724,27922,28759,27312,26583,29399,19598,14529,18583,18493,17803,16065,13525,8688,10380,16386,13583,7193,14409,15109,11130,9983,14684,14030,14091,12891,13349,11549,8927,12916,13293,12489,12664,13871,10877,4059,10279,11124,11802,11836,13176,11281,8560,11771,12723,13304,13412,14413,11694,9953,13606,13247,13763,14448,16844,13498,10946,13652,14631,15353,15220,17542,15613,12072,14836,15774,15900,16664,19047,16267,12673,17347,17761,18480,19538,20509,17242,13698,12532,18439,20185,20113,21470,19210,16575,20562,21358,22006,22037,23894,20513,15903,21541,21502,22362,23075,23424,20305,16931,22148,22399,23079,23172,26647,25682,18278,23195,23267,24386,24086,26752,24598,18702,22638,24214,23079,22574,22826,15368,15011,19965,21819,20660,24270,26332,26096,18190,21679,22642,22751,23837,25378,21979,17370,22228,23283,23791,24463,25758,23427,17571,22520,23201,24200,25012,26227,25651,21070,24849,25570,25499,26047,27920,25496,18982,24119,24759,24529,25060,27624,26234,19907,25395,25208,25105,26062,30781,26769,19195,23435,24477,24213,25770,26312,25672,18274,24485,26155,25655,28664,28061,24399,19124,17505,25829,25998,28082,29337,29366,20454,24791,24730,25614,25942,26860,25375,18108,22171,24277,25934,26356,29263,27118,20319,24865,24853,25495,26664,28472,27022,18673,24511,24200,25847,27258,29286,29535,20836,23225,23658,24719,26782,29776,25676,18342,23311,23653,23805,24186,27823,24498,14095,23610,24218,25561,26889,29160,23298
TN-Davidson,91913,125215,143667,126338,101636,133982,143412,148465,148599,160628,122955,111768,140066,127008,147270,149462,153057,160623,119067,123753,125537,140432,126589,156691,117083,92990,137812,120951,125648,133487,164787,134217,85290,122893,113577,114080,118246,126210,134397,99958,125508,119592,119194,128933,153042,142629,109800,115243,113403,123616,127269,136455,136359,96173,119229,106038,139393,144606,146899,140446,95680,116865,108246,115127,126491,141042,136489,105529,120985,115047,114744,107710,118404,85512,62367,73243,68019,62952,61784,50256,30768,36678,52161,39841,31383,49527,48903,39949,33775,48677,42916,46340,47464,46095,36198,27692,43164,43304,44466,44711,45633,36574,16445,38633,39747,43961,44031,45937,36360,26092,44064,47409,46952,46191,50761,37189,28399,50324,50292,47434,50637,55743,42621,31604,53031,54849,53943,54425,52258,47081,34877,55070,56554,55659,60890,61249,53043,41651,59688,61676,61570,64365,67662,56037,44497,42387,64507,63820,70320,73791,62841,46460,68525,67232,70194,70690,75230,60593,46481,69838,70482,72884,75521,75297,65130,52543,72413,70805,72481,77483,78211,68743,46972,73581,75178,77925,80499,85498,73783,56475,69245,71754,70469,70937,69505,48996,46882,67119,67703,63001,70824,78370,67181,49029,68062,67546,69590,71505,77725,66685,50816,65152,68539,70542,71414,77551,68232,53494,67898,71879,75881,78613,82363,78349,64350,77484,78608,77780,80847,83628,72036,55164,74609,76998,75782,79304,85500,76446,59724,76434,78590,78257,84599,94479,82911,60459,72867,73707,74989,76488,72510,72200,49633,67221,77609,78906,85218,92816,88712,73858,60649,78826,80714,84033,92078,80259,54508,78054,72983,81610,82053,84836,81678,59669,68271,73824,80520,82613,94629,84818,64171,75311,79883,84112,83589,93781,80952,56377,74294,70215,79258,85075,94346,83570,67199,81777,83299,82860,85299,96768,88248,65349,77284,79224,81271,86830,96454,87635,65773,76387,79113,75485,83145,92655,74427
TN-Shelby,84522,127511,154483,135755,109224,146293,151714,156943,158778,169886,125536,109366,139190,138490,152910,153678,157230,142414,114090,121357,135722,149055,134867,162612,126659,103440,148757,135992,136126,145029,175541,144336,94840,138463,127325,128996,132101,149656,141818,107702,132268,132418,133088,144113,157834,134662,106262,119463,120736,135982,141333,149395,133250,99726,131972,109062,155340,156234,167554,153072,109343,135133,142805,133695,143265,158243,144254,106312,121148,123787,117363,124025,132436,98166,76547,94557,94794,86605,87236,70010,42834,43858,77726,59143,36061,65224,65355,53368,45407,62906,61547,66218,66008,70550,55373,42452,59447,59466,62627,64595,65991,56972,25441,55864,58054,64027,65100,69190,58876,37882,63178,68479,63953,66254,75476,62801,50528,71012,70197,70166,74078,81544,65810,46127,72166,77754,78539,80674,83300,81324,55179,76921,74863,81577,84524,89333,76349,56637,85034,86467,88263,91890,95604,83392,65634,59283,85294,90092,93179,105720,92847,71144,93316,94712,95954,94544,101103,89913,66452,87562,94547,99552,102401,103366,90801,71721,93276,93176,96331,101628,105195,94959,65090,89638,91266,99191,100738,104476,91085,69113,89348,96603,92734,96068,96451,59437,59337,87826,89443,86398,94069,102401,86572,63804,88351,90904,94010,93799,103179,87958,66090,88879,92260,94858,95710,105561,93247,69579,90089,92858,96055,100518,109173,100129,78879,97350,101474,102282,103874,109995,93798,69117,96700,96712,99441,98367,110492,100068,74606,94914,98439,97684,102528,114558,104279,72789,93163,94464,94063,96320,87456,96804,64507,88067,102037,99753,108881,115134,102012,76378,67917,95911,100849,103958,111287,99190,73992,95594,92619,100690,100691,101755,101178,70440,83539,93227,95982,100279,113633,104727,79505,92235,97998,102798,105006,114134,106001,73584,95499,92873,100691,104911,109139,87340,74325,93944,97103,100957,100400,115150,105822,79392,97469,99128,101245,103983,116050,107557,76778,94046,99475,92512,102608,116613,94034
TX-Bexar,246236,336549,379979,351691,278220,339812,350136,366382,378449,411825,377787,286201,328827,318434,376305,357094,373476,391109,310315,310300,323004,373450,348813,409085,319210,277559,356635,313981,324588,345992,423070,361370,233019,319326,304121,300537,317374,361699,355212,271017,318354,302166,329855,349719,391115,346440,271222,278415,290522,300118,330559,355537,342762,258563,315793,261929,359452,354818,364592,338862,262564,308431,314483,298828,322706,346031,302186,240028,264849,263482,262466,276335,310245,239922,190496,220519,208350,204370,187301,150577,94644,115103,169842,145454,84781,133336,136320,121903,100771,132129,135749,134833,127071,140572,102364,89246,119169,121063,125021,126909,135267,122562,64970,112055,116122,127411,126819,135424,118641,95357,121861,132966,127673,140076,155294,138952,108770,138135,138919,142053,147031,169327,143912,107517,142887,149526,154336,157791,175813,174550,124445,148286,152464,162954,163865,177265,171730,136415,165743,168301,174819,177586,202094,179498,143013,138980,177971,186206,183723,212442,196248,155050,195341,194726,205848,205305,224133,198428,155356,197879,199633,203306,207793,213780,202175,163609,192174,186876,194229,206603,214349,211453,144440,188297,181997,196745,198078,203426,187845,138912,171991,182116,171015,171396,186477,135366,126763,163538,166305,154089,175718,196925,176934,136339,170913,170969,173485,177582,197034,176125,139308,168277,174902,183948,184041,204678,187180,148042,171177,179730,183963,194004,212961,213849,173459,184752,198796,198646,198238,220562,206261,160120,187350,188573,190460,195348,217248,213179,166260,180137,189537,190079,200813,243673,227400,171112,176265,183990,196405,198764,194879,213155,146027,165375,188907,187746,199855,224067,235148,189075,171764,186337,191827,198108,220201,224211,162112,182516,175224,196051,195277,204209,220214,160229,158981,174664,196446,197294,229664,223978,169786,186629,195062,206940,207768,229322,225267,159379,189713,179951,203710,212450,236670,238531,183120,195038,196808,204125,213343,243727,241969,185142,195089,199130,206343,215519,245910,246393,182800,193268,195368,204426,217630,243143,209419
TX-Cameron,36347,58855,64580,57103,46329,58296,63429,65058,66762,72925,61754,47896,61904,58756,66771,65683,68101,62403,47199,57189,58995,64224,62374,74809,55311,46800,64753,58320,58839,62496,76320,62293,42475,61091,56612,55176,57007,65996,60696,46108,60199,56375,57905,62070,67853,56392,45248,51009,55089,55184,58259,63367,57885,47539,61400,45497,69665,68951,69681,65772,49588,62324,63220,58979,61913,66998,60948,51031,64393,62585,63944,67292,74813,55105,45453,52111,49648,45838,41935,32398,19115,22141,33560,31564,11905,21635,22809,19006,15229,22654,22189,22690,19838,22333,16280,11952,18918,18534,19000,20661,19795,17439,10336,18524,18842,21332,20945,22789,19327,14966,21812,22356,23236,24690,27859,24584,19309,26194,25825,26724,28537,36015,33243,24374,30985,32108,31818,32832,38613,37965,28339,33082,34401,34367,34843,41005,37305,32047,37798,38417,38846,40243,47131,44969,37103,36721,41168,41919,42871,47565,45568,36199,40876,42979,44220,45867,51382,47693,38832,45340,44932,43813,45723,48823,47082,38581,42944,41342,42064,44177,45665,45721,32628,40603,40652,40906,39519,43693,39468,31738,37428,38010,37567,37305,42274,33955,28416,35766,35609,33262,36446,40780,35403,28281,36315,36237,37435,38013,41560,36764,29751,35993,37262,38283,38782,44667,27434,21398,34365,36591,38154,39294,44850,41572,32178,39333,39887,38781,39169,44450,40691,31039,37304,37752,36931,38963,44000,41316,31562,37239,37599,36461,38517,46632,43056,31103,36055,34674,34273,35715,36735,39774,27692,32448,37594,37217,40652,46197,43155,36415,34952,35958,37136,37247,42539,43695,30836,34068,32483,36198,35323,37484,40383,28635,31285,34254,36578,36655,43755,42699,32872,36067,36828,38854,39629,44525,44638,30279,36412,34711,38597,39432,45433,45435,34484,38396,37294,37292,39652,45543,44360,33783,37189,37482,37622,38687,45336,44072,32780,37638,37924,38407,40228,46078,39310
TX-Dallas,303675,421990,471786,411377,340334,447312,470269,496975,503277,492392,442533,363972,456853,442674,496393,457722,475889,463365,371362,406612,442324,485373,460646,533610,405540,340695,469969,427187,434213,468472,564033,479011,343632,442754,389441,356530,384982,434054,422013,303218,397192,381942,394884,409573,452433,390001,325814,359419,358858,373214,416136,442548,399109,299689,392495,315781,431525,435159,490288,481601,373650,380012,404063,361992,420148,430660,367669,298949,364301,362584,359633,371363,372800,270868,206132,270142,235133,224132,212499,184136,124263,141513,211971,136440,102203,163890,163383,141821,116387,155038,162151,156447,155397,162693,127413,103300,141382,144358,144748,145408,156233,125708,84677,131565,138092,149344,150420,155789,135853,101429,146238,154688,148781,164745,176337,155263,119084,159575,162521,163470,173593,205589,177623,135717,179534,187200,199902,196878,214525,205780,153123,193381,192309,198810,204411,220753,162452,167307,210405,212463,217701,222334,240433,208999,157301,144652,222339,227798,235260,242523,213816,175388,263533,235053,247306,250986,270065,237977,189281,248877,260512,266867,262722,277110,250339,202759,254716,247486,252507,262868,258712,242117,172122,245689,236976,251877,258587,270113,232649,180493,234073,246696,225832,216512,230226,167617,153261,207188,212425,200391,229891,249353,216957,168951,222950,221438,224498,226114,246348,210951,170637,223621,236021,241248,240354,259973,239780,184757,225393,220889,240455,250877,267582,250080,200868,241220,249631,251277,254724,276286,240465,187345,239891,241137,241378,245747,268395,247420,186617,240196,253389,252282,263221,304884,263077,198007,236188,242192,248707,252493,251304,242291,175477,234796,250949,249729,275029,304122,272878,220811,201142,258061,259406,271086,293499,281659,212654,255170,241467,261672,259656,264895,261468,194100,213532,236396,261665,267675,298240,268835,205884,249118,264853,274854,281669,304331,271478,198626,257317,256126,280221,285184,302766,292455,226296,268658,272090,273590,275677,307838,277679,217114,256866,265891,267906,278598,293750,273590,206668,243170,251510,252230,275952,298249,254826
TX-El Paso,52731,80420,97820,84681,70763,86222,90672,99400,100522,107091,86358,69965,89866,88253,102251,93478,101520,91993,71933,75440,86277,95631,92509,104281,76049,66703,92323,83530,85808,95380,114030,88879,54329,85832,77183,69647,79217,95531,86959,65709,83728,72785,78789,89587,100408,79612,63742,72965,76638,81196,87103,90204,81268,62631,86037,66697,98004,95089,100823,86072,65723,83677,83146,83724,89097,95654,84631,64336,79442,77834,77328,82521,94114,68387,52797,60454,56566,52367,50668,43621,28564,33965,46382,42809,21528,34313,34137,32627,25530,35130,35342,34629,34816,38932,31586,23410,31190,31347,31823,32522,34338,30652,16980,27949,31384,33490,32897,36752,31756,24019,31599,34456,34737,35651,40907,36288,27321,35697,36013,36354,38594,45426,38771,28167,37345,39060,39702,39505,45945,44619,32202,37171,40569,40914,40690,46609,43994,33377,41806,43047,44378,44434,52916,45083,34726,35451,44657,45783,48382,54281,48585,38297,48615,48589,50469,51217,57015,49068,37501,49646,50820,50221,51313,55209,50724,40745,49542,48410,51384,52524,57356,54691,37172,48643,49071,50884,53426,57507,50309,38793,48513,51937,50497,51142,56817,40271,35299,47485,46996,43961,48469,54215,47214,36386,47926,48552,50171,50638,55883,48628,36656,45683,48731,50304,50323,57118,51637,39597,46930,49883,51653,53146,60209,55223,45217,53764,53723,53734,53691,59536,53321,41294,50838,51683,51295,52660,61036,55521,42950,48214,50009,49094,52677,63559,58787,42030,46482,47797,47303,47607,50860,53933,36655,44622,51181,51594,56058,61724,59368,45739,43528,48782,52223,52105,59731,57978,41852,48132,46724,51638,50968,54024,56276,40588,42740,46007,51360,51371,60231,57733,43403,47731,49967,54167,54013,62806,58943,41227,47812,48207,53726,55241,61427,58568,44592,50388,52746,53806,54705,60632,55408,42700,49351,48953,50560,50838,56033,52122,39198,45280,38752,46026,49321,51033,43745
TX-Fort Bend,65583,94317,111600,102974,87363,99581,112539,113783,116256,125401,114010,84747,103995,102921,115079,113028,121075,113011,92759,97373,103835,108403,106672,128396,100442,85340,107258,99125,103101,109330,133224,115757,77281,102330,98028,93013,97954,117738,112533,80548,98456,95813,98644,109235,119374,102031,81943,87565,96679,97626,100975,117334,108948,83786,98031,68384,107400,109847,126351,112772,84737,100305,104401,95128,103597,114043,95394,74996,76261,77784,80918,85758,91333,72742,58633,66827,62010,58022,54664,42797,27463,35975,48421,44429,19259,37955,40586,38043,31728,37854,40192,40721,39346,43273,35041,30076,34951,36496,37421,38958,42197,41191,21194,35020,36329,39825,39107,43195,40624,29353,37477,41004,39854,44919,48715,45180,36705,42106,40087,42491,46074,54446,51390,38171,46289,49479,53726,50783,59886,63339,47769,49717,53010,53075,55784,55594,60532,48377,55763,57189,59215,60894,69370,62830,46750,49646,59446,59051,64556,71447,67607,50366,64252,65813,64289,68451,75360,69104,53362,65115,66056,68885,70187,73469,70071,55734,64978,65535,67359,71098,74974,77093,51981,56876,66193,64882,61046,68817,62339,48403,59470,63672,59267,62468,67843,49089,43301,55238,55315,53717,59739,67639,62693,47452,56191,59009,58650,59773,63657,59868,47029,56597,57885,59585,63920,67407,56028,45540,57610,58816,59677,66404,70850,63383,53111,62155,64250,64670,65161,70929,65497,50738,62199,63593,63651,64682,71812,68849,53497,61188,64753,61426,66142,77380,72381,55071,60580,69384,57045,51692,59140,68194,47035,56236,63129,63412,67088,75332,71417,53339,53603,66019,68105,68723,78287,73237,52717,64447,64627,67677,68707,72512,70559,44679,47309,55381,67926,72963,76688,76969,55816,66361,70449,72200,72201,81741,74904,52781,66777,66497,72220,77243,86877,79560,58899,65229,71646,70801,75406,84405,78017,58054,68471,72038,72113,75477,85701,79521,56370,69805,70726,72400,74325,84352,72916
TX-Harris,496109,732694,858891,786386,666289,809280,849481,877244,892132,930116,847525,665445,810825,783565,901162,887380,897261,857941,731265,750476,792860,854555,830107,951851,754540,657635,836168,744801,773671,829665,976116,818942,579738,758513,715607,694062,721680,820856,796968,603323,747687,708760,733964,767104,857797,734915,603302,655007,679840,707267,753912,811937,747620,593074,726454,586385,821393,816164,816599,769883,591980,720569,751284,703170,767028,815457,720386,579497,651461,649444,651441,656550,676655,522205,425096,491884,440341,419463,415696,341536,223937,266127,380365,341614,167632,286422,298998,260552,224523,296063,299753,302327,295115,325331,249508,212611,269024,276784,281817,292735,300335,274850,164687,262289,273445,296948,293784,316518,279019,204241,290267,310932,302344,327166,353853,314184,254324,314044,306483,315461,342423,401848,358556,270834,344794,364368,388944,385000,423346,428405,323129,376728,390761,393421,405438,405650,405653,335742,412348,418779,428323,438678,484558,430884,324215,344397,439175,428322,467199,500868,451893,357798,478103,473426,471130,496340,544417,472257,379879,474534,475500,492773,491674,514233,476386,385033,462242,457783,475693,501025,506676,493116,350713,414495,464695,456419,446335,494671,423461,335463,420330,442794,416517,414104,448192,337226,299502,388873,397330,378963,429996,468200,424527,325884,413079,413494,418782,426592,464486,414736,331493,404582,416098,436559,452967,487685,395421,327508,415090,419685,431972,469258,500985,454235,380783,446221,456479,463619,463818,503793,454079,360039,444500,451033,450310,457820,499825,469988,368864,433591,451006,448952,470915,561855,510721,383666,445204,486857,401712,359931,428103,453191,335299,417202,469163,469579,498776,533021,505625,397476,384203,465562,477953,478973,529018,516652,388335,455776,439140,476781,471903,489607,488781,340946,367563,320868,458806,492537,558276,509792,397002,458840,472072,488594,503669,550182,514725,376146,456095,451821,500861,527132,571336,557242,436374,478346,493854,498697,517852,558754,529334,423170,478557,484313,491133,514063,568685,534791,412532,478821,490532,496429,525358,571193,483000
TX-Hidalgo,76228,117831,132215,114328,96163,119104,125167,129432,132502,142530,124387,98832,125986,119798,133254,131949,134889,129779,98451,120924,121549,133858,127438,144606,111414,95503,130692,119901,119304,127787,153679,124882,86952,120388,120305,117891,120415,134429,124536,97925,125619,118562,122022,131275,143234,117897,94571,117126,116081,117520,123541,132806,119404,97071,124408,89360,137407,135061,141673,127328,101765,126727,131354,122778,129627,136488,121029,101309,119722,118758,119618,125693,137381,104298,83489,96657,91463,83798,77363,61633,37665,44092,62761,52712,31690,60302,42722,37574,29833,45842,45286,46733,42833,48569,36556,27834,40058,39491,40713,43935,42768,39170,24930,41174,42125,47293,46591,51436,43759,34974,47215,48715,50695,52782,60015,52347,41138,55767,54673,56426,58208,68122,58863,44338,60421,62764,61648,65263,73386,71637,53326,63147,65538,65123,66595,73193,63311,53720,69475,70425,70992,72150,81959,73057,57769,64373,72931,76799,79698,83014,74184,56461,75041,78573,82401,81570,89079,76482,59728,77124,78641,76154,81247,83878,74148,62092,75858,72998,75677,78302,80072,77180,55094,71407,71106,72203,70733,73536,65379,50310,65449,67843,66486,66310,74603,55768,47254,63727,62720,59202,62839,69115,59119,47046,62787,62262,63724,64320,69201,58787,46736,60661,64010,61638,61706,73307,51656,30337,59980,67206,69703,69892,77354,72970,61777,73773,76545,73365,73815,79942,69949,55398,70611,70173,69752,72854,80073,73854,58569,69901,71340,70536,73598,85773,76515,57175,67977,67087,67348,68746,70626,73101,51471,64134,72915,71843,77429,83578,75142,62320,64858,70045,71369,71035,78939,78239,57161,65888,61205,71129,65817,69573,73017,52284,58024,65093,69996,70600,80216,75456,57425,67488,69036,72930,74099,79878,77220,53970,67381,64931,70416,73882,81779,79018,60343,69397,69798,70348,73923,80460,78326,61516,68412,69422,69504,72280,81645,80474,60793,69269,72269,72157,75181,84512,76187
TX-Nueces,34464,56964,66833,56851,44623,64352,65979,68346,69530,77352,64258,46904,62136,59124,70615,67477,65261,65023,50317,56222,61475,68091,64369,77173,54129,45246,68097,60391,60419,64549,81305,61113,39529,61525,58017,56672,58013,66319,60600,44892,61528,55483,58924,62045,69373,58625,46272,55105,54350,58363,62722,66907,58366,46334,62532,52647,72067,69064,68580,62272,46073,60774,62552,57539,64509,69648,63928,49900,57520,54845,56678,59559,67979,55991,44848,49034,49234,46810,45004,36604,21645,24840,35101,31054,20265,30196,26863,23217,18712,27336,27784,28905,27397,30405,22969,17705,24679,25963,26537,27850,28503,25512,13741,24788,25362,28137,27363,29481,25573,20195,26801,28814,28858,31680,35806,33465,25469,30758,30339,31514,33587,41420,40732,28875,34129,35022,36984,37190,43792,45043,32730,35786,37076,37696,38473,43327,42932,35531,38810,39467,40836,42588,50319,51268,44872,37167,40883,41591,45103,52187,53119,39286,41537,46079,48071,48237,56160,55008,41399,48668,48349,48313,51280,55378,55157,44949,47056,44686,46432,49058,53074,55120,37391,45244,44328,44682,48169,48260,47917,37807,41194,43861,41486,42400,46632,36593,32557,39848,40250,38098,43334,47952,44733,34415,41773,41436,43192,43256,47108,43603,34036,39397,40400,43387,45289,51661,18765,27803,38015,41024,44604,46039,50755,51099,41963,43531,45917,44644,45262,52089,50784,36303,43567,43502,43791,44184,52355,54323,40092,42042,42648,41225,44893,55480,54046,37186,39607,39585,40266,41176,43531,46431,30554,36031,41831,41353,45921,52221,54890,46288,39339,41568,43767,44571,49956,50587,35232,40968,38497,42488,42201,44326,50207,33958,34041,37281,42150,44561,50995,47924,35591,42061,43259,45300,45852,51249,48317,31602,41512,39456,45296,47372,53229,51911,39170,43851,44203,44252,46776,51484,49064,36942,41816,41765,43776,45992,51784,48946,35073,41784,42934,42933,46268,50019,41159
