percent_dc,mc_se,percent_dc_unw,dc_se_unw,sample_size,country,region,iso_code,gid_0,gid_1,survey_date
0.250085,0.040098,0.308824,0.032347,204.0,India,Haryana,IND,IND,IND.12_1,20200831
0.314817,0.05113,0.325581,0.03573,172.0,India,Haryana,IND,IND,IND.12_1,20200901
0.169108,0.032214,0.246512,0.029393,215.0,India,Haryana,IND,IND,IND.12_1,20200902
0.278818,0.048135,0.276042,0.032262,192.0,India,Haryana,IND,IND,IND.12_1,20200903
0.187715,0.042142,0.240437,0.031591,183.0,India,Haryana,IND,IND,IND.12_1,20200904
0.238516,0.04234,0.295238,0.031477,210.0,India,Haryana,IND,IND,IND.12_1,20200905
0.237362,0.041696,0.305419,0.032327,203.0,India,Haryana,IND,IND,IND.12_1,20200906
0.17389,0.035137,0.206349,0.029436,189.0,India,Haryana,IND,IND,IND.12_1,20200907
0.261201,0.042852,0.283784,0.030258,222.0,India,Haryana,IND,IND,IND.12_1,20200908
0.226,0.040082,0.276786,0.029894,224.0,India,Haryana,IND,IND,IND.12_1,20200909
0.172887,0.034316,0.252688,0.031863,186.0,India,Haryana,IND,IND,IND.12_1,20200910
0.169921,0.031077,0.233333,0.029187,210.0,India,Haryana,IND,IND,IND.12_1,20200911
0.155648,0.028176,0.222749,0.028645,211.0,India,Haryana,IND,IND,IND.12_1,20200912
0.299723,0.047676,0.31982,0.031303,222.0,India,Haryana,IND,IND,IND.12_1,20200913
0.189243,0.041911,0.19898,0.028517,196.0,India,Haryana,IND,IND,IND.12_1,20200914
0.27498,0.044847,0.321839,0.035417,174.0,India,Haryana,IND,IND,IND.12_1,20200915
0.233343,0.042509,0.317949,0.033348,195.0,India,Haryana,IND,IND,IND.12_1,20200916
0.168928,0.033623,0.234043,0.03088,188.0,India,Haryana,IND,IND,IND.12_1,20200917
0.191439,0.038325,0.239024,0.029787,205.0,India,Haryana,IND,IND,IND.12_1,20200918
0.206601,0.040796,0.276596,0.032624,188.0,India,Haryana,IND,IND,IND.12_1,20200919
0.236259,0.047642,0.283333,0.033587,180.0,India,Haryana,IND,IND,IND.12_1,20200920
0.247032,0.044184,0.265537,0.033194,177.0,India,Haryana,IND,IND,IND.12_1,20200921
0.214629,0.037435,0.292683,0.035529,164.0,India,Haryana,IND,IND,IND.12_1,20200922
0.215318,0.039605,0.277778,0.031831,198.0,India,Haryana,IND,IND,IND.12_1,20200923
0.354259,0.055603,0.287879,0.032177,198.0,India,Haryana,IND,IND,IND.12_1,20200924
0.299095,0.052901,0.314465,0.036822,159.0,India,Haryana,IND,IND,IND.12_1,20200925
0.228328,0.044217,0.253086,0.03416,162.0,India,Haryana,IND,IND,IND.12_1,20200926
0.266655,0.043681,0.335,0.033375,200.0,India,Haryana,IND,IND,IND.12_1,20200927
0.222775,0.043477,0.283784,0.037058,148.0,India,Haryana,IND,IND,IND.12_1,20200928
0.218448,0.038654,0.27907,0.034201,172.0,India,Haryana,IND,IND,IND.12_1,20200929
0.269954,0.047915,0.309859,0.038807,142.0,India,Haryana,IND,IND,IND.12_1,20200930
0.21658,0.042633,0.296296,0.035876,162.0,India,Haryana,IND,IND,IND.12_1,20201001
0.107092,0.027216,0.178344,0.030551,157.0,India,Haryana,IND,IND,IND.12_1,20201002
0.258639,0.04832,0.281879,0.036858,149.0,India,Haryana,IND,IND,IND.12_1,20201003
0.246141,0.041189,0.293103,0.034508,174.0,India,Haryana,IND,IND,IND.12_1,20201004
0.205035,0.048279,0.263158,0.041242,114.0,India,Haryana,IND,IND,IND.12_1,20201005
0.29996,0.057294,0.28972,0.043854,107.0,India,Haryana,IND,IND,IND.12_1,20201006
0.276382,0.05099,0.322581,0.037548,155.0,India,Haryana,IND,IND,IND.12_1,20201007
0.260212,0.044154,0.312925,0.038244,147.0,India,Haryana,IND,IND,IND.12_1,20201008
0.295962,0.063736,0.268908,0.040646,119.0,India,Haryana,IND,IND,IND.12_1,20201009
0.254085,0.056776,0.278261,0.04179,115.0,India,Haryana,IND,IND,IND.12_1,20201010
0.23705,0.042378,0.273333,0.036389,150.0,India,Haryana,IND,IND,IND.12_1,20201011
0.260742,0.047863,0.320611,0.040777,131.0,India,Haryana,IND,IND,IND.12_1,20201012
0.197901,0.043613,0.25,0.037131,136.0,India,Haryana,IND,IND,IND.12_1,20201013
0.190563,0.044812,0.240876,0.036534,137.0,India,Haryana,IND,IND,IND.12_1,20201014
0.203449,0.043472,0.272727,0.042464,110.0,India,Haryana,IND,IND,IND.12_1,20201015
0.371579,0.05963,0.367521,0.044573,117.0,India,Haryana,IND,IND,IND.12_1,20201016
0.367546,0.066419,0.365217,0.044899,115.0,India,Haryana,IND,IND,IND.12_1,20201017
0.229705,0.045916,0.323077,0.041016,130.0,India,Haryana,IND,IND,IND.12_1,20201018
0.329313,0.05771,0.304,0.041142,125.0,India,Haryana,IND,IND,IND.12_1,20201019
0.374399,0.066831,0.33945,0.045355,109.0,India,Haryana,IND,IND,IND.12_1,20201020
0.227838,0.052051,0.27193,0.041674,114.0,India,Haryana,IND,IND,IND.12_1,20201021
0.188707,0.045501,0.25,0.043301,100.0,India,Haryana,IND,IND,IND.12_1,20201023
0.29099,0.056064,0.302752,0.044007,109.0,India,Haryana,IND,IND,IND.12_1,20201027
0.252183,0.055963,0.296296,0.043939,108.0,India,Haryana,IND,IND,IND.12_1,20201029
0.294842,0.058893,0.396396,0.046428,111.0,India,Haryana,IND,IND,IND.12_1,20201117
0.209632,0.035762,0.310811,0.031063,222.0,India,Haryana,IND,IND,IND.12_1,20201118
0.327035,0.044257,0.359649,0.031782,228.0,India,Haryana,IND,IND,IND.12_1,20201119
0.271624,0.040845,0.315789,0.030784,228.0,India,Haryana,IND,IND,IND.12_1,20201120
0.210443,0.043483,0.276382,0.031702,199.0,India,Haryana,IND,IND,IND.12_1,20201121
0.220153,0.037941,0.285714,0.030667,217.0,India,Haryana,IND,IND,IND.12_1,20201122
0.244556,0.042431,0.283505,0.032358,194.0,India,Haryana,IND,IND,IND.12_1,20201123
0.214624,0.034123,0.25448,0.026077,279.0,India,Haryana,IND,IND,IND.12_1,20201124
0.270536,0.042822,0.296804,0.030871,219.0,India,Haryana,IND,IND,IND.12_1,20201125
0.231209,0.037456,0.292237,0.030732,219.0,India,Haryana,IND,IND,IND.12_1,20201126
0.243576,0.03918,0.262931,0.028902,232.0,India,Haryana,IND,IND,IND.12_1,20201127
0.286391,0.038147,0.295833,0.029462,240.0,India,Haryana,IND,IND,IND.12_1,20201128
0.24582,0.039618,0.328704,0.031962,216.0,India,Haryana,IND,IND,IND.12_1,20201129
0.183169,0.032742,0.268519,0.030155,216.0,India,Haryana,IND,IND,IND.12_1,20201130
0.25174,0.044445,0.271357,0.031521,199.0,India,Haryana,IND,IND,IND.12_1,20201201
0.269901,0.040771,0.282927,0.031459,205.0,India,Haryana,IND,IND,IND.12_1,20201202
0.181061,0.03223,0.259259,0.028112,243.0,India,Haryana,IND,IND,IND.12_1,20201203
0.311834,0.045627,0.339806,0.033,206.0,India,Haryana,IND,IND,IND.12_1,20201204
0.241483,0.036223,0.288462,0.028097,260.0,India,Haryana,IND,IND,IND.12_1,20201205
0.212172,0.04067,0.26776,0.032732,183.0,India,Haryana,IND,IND,IND.12_1,20201206
0.223101,0.039009,0.286486,0.03324,185.0,India,Haryana,IND,IND,IND.12_1,20201207
0.216331,0.043507,0.248731,0.030798,197.0,India,Haryana,IND,IND,IND.12_1,20201208
0.250886,0.041203,0.323232,0.033239,198.0,India,Haryana,IND,IND,IND.12_1,20201209
0.278855,0.047843,0.310345,0.03842,145.0,India,Haryana,IND,IND,IND.12_1,20201210
0.26947,0.043855,0.313187,0.034378,182.0,India,Haryana,IND,IND,IND.12_1,20201211
0.279067,0.040026,0.31383,0.033844,188.0,India,Haryana,IND,IND,IND.12_1,20201212
0.224227,0.036303,0.305936,0.031138,219.0,India,Haryana,IND,IND,IND.12_1,20201213
0.261542,0.037253,0.309804,0.028957,255.0,India,Haryana,IND,IND,IND.12_1,20201214
0.328748,0.041635,0.349776,0.031936,223.0,India,Haryana,IND,IND,IND.12_1,20201215
0.282521,0.04193,0.291866,0.031447,209.0,India,Haryana,IND,IND,IND.12_1,20201216
0.324487,0.049293,0.320755,0.032058,212.0,India,Haryana,IND,IND,IND.12_1,20201217
0.264726,0.042221,0.274725,0.033088,182.0,India,Haryana,IND,IND,IND.12_1,20201218
0.228588,0.039532,0.289017,0.034464,173.0,India,Haryana,IND,IND,IND.12_1,20201219
0.286699,0.0462,0.292553,0.03318,188.0,India,Haryana,IND,IND,IND.12_1,20201220
0.31239,0.043722,0.359606,0.033681,203.0,India,Haryana,IND,IND,IND.12_1,20201221
0.32908,0.045021,0.33,0.033249,200.0,India,Haryana,IND,IND,IND.12_1,20201222
0.295715,0.048107,0.30814,0.035206,172.0,India,Haryana,IND,IND,IND.12_1,20201223
0.202465,0.041623,0.254777,0.034776,157.0,India,Haryana,IND,IND,IND.12_1,20201224
0.204977,0.037477,0.292208,0.036647,154.0,India,Haryana,IND,IND,IND.12_1,20201225
0.337448,0.047865,0.373563,0.036673,174.0,India,Haryana,IND,IND,IND.12_1,20201226
0.251027,0.046611,0.295302,0.037372,149.0,India,Haryana,IND,IND,IND.12_1,20201227
0.336459,0.050702,0.371429,0.040837,140.0,India,Haryana,IND,IND,IND.12_1,20201228
0.245727,0.047901,0.308176,0.036618,159.0,India,Haryana,IND,IND,IND.12_1,20201229
0.298817,0.047909,0.333333,0.038881,147.0,India,Haryana,IND,IND,IND.12_1,20201230
0.265816,0.051047,0.376068,0.044783,117.0,India,Haryana,IND,IND,IND.12_1,20201231
0.304777,0.05671,0.282258,0.04042,124.0,India,Haryana,IND,IND,IND.12_1,20210101
0.273083,0.049888,0.328947,0.038108,152.0,India,Haryana,IND,IND,IND.12_1,20210102
0.174024,0.035973,0.26875,0.035047,160.0,India,Haryana,IND,IND,IND.12_1,20210103
0.370677,0.056146,0.328244,0.041027,131.0,India,Haryana,IND,IND,IND.12_1,20210104
0.294328,0.053013,0.259494,0.034874,158.0,India,Haryana,IND,IND,IND.12_1,20210105
0.355653,0.056062,0.377953,0.043026,127.0,India,Haryana,IND,IND,IND.12_1,20210106
0.309471,0.054588,0.304348,0.039169,138.0,India,Haryana,IND,IND,IND.12_1,20210107
0.26784,0.046688,0.30303,0.04,132.0,India,Haryana,IND,IND,IND.12_1,20210108
0.351923,0.053796,0.392593,0.042029,135.0,India,Haryana,IND,IND,IND.12_1,20210109
0.28835,0.051323,0.330357,0.044443,112.0,India,Haryana,IND,IND,IND.12_1,20210110
0.373157,0.058351,0.366337,0.047941,101.0,India,Haryana,IND,IND,IND.12_1,20210112
0.310647,0.05857,0.298077,0.044853,104.0,India,Haryana,IND,IND,IND.12_1,20210113
0.351657,0.057596,0.351351,0.045312,111.0,India,Haryana,IND,IND,IND.12_1,20210116
0.241256,0.049475,0.336364,0.045048,110.0,India,Haryana,IND,IND,IND.12_1,20210117
0.255755,0.051872,0.291262,0.044768,103.0,India,Haryana,IND,IND,IND.12_1,20210118
0.215012,0.047855,0.240741,0.041139,108.0,India,Haryana,IND,IND,IND.12_1,20210119
0.338457,0.057514,0.37963,0.046698,108.0,India,Haryana,IND,IND,IND.12_1,20210120
0.253654,0.045569,0.333333,0.040572,135.0,India,Haryana,IND,IND,IND.12_1,20210121
0.236759,0.060511,0.297297,0.043383,111.0,India,Haryana,IND,IND,IND.12_1,20210122
0.343459,0.070619,0.355263,0.038819,152.0,India,Haryana,IND,IND,IND.12_1,20210123
0.376809,0.076427,0.403846,0.048114,104.0,India,Haryana,IND,IND,IND.12_1,20210124
0.329735,0.068117,0.398148,0.047104,108.0,India,Haryana,IND,IND,IND.12_1,20210125
0.348854,0.073986,0.414063,0.043537,128.0,India,Haryana,IND,IND,IND.12_1,20210203
0.343461,0.061128,0.407767,0.048421,103.0,India,Haryana,IND,IND,IND.12_1,20210204
0.271955,0.071742,0.333333,0.043581,117.0,India,Haryana,IND,IND,IND.12_1,20210205
0.380608,0.07234,0.401961,0.048546,102.0,India,Haryana,IND,IND,IND.12_1,20210206
0.304823,0.064776,0.349206,0.04247,126.0,India,Haryana,IND,IND,IND.12_1,20210212
0.220702,0.060748,0.323308,0.040558,133.0,India,Haryana,IND,IND,IND.12_1,20210213
0.317377,0.067864,0.425743,0.0492,101.0,India,Haryana,IND,IND,IND.12_1,20210216
0.20948,0.053932,0.296296,0.043939,108.0,India,Haryana,IND,IND,IND.12_1,20210219
0.448246,0.065178,0.427419,0.044426,124.0,India,Haryana,IND,IND,IND.12_1,20210220
0.327807,0.070315,0.373913,0.045118,115.0,India,Haryana,IND,IND,IND.12_1,20210221
0.448682,0.08637,0.495238,0.048793,105.0,India,Haryana,IND,IND,IND.12_1,20210222
0.143343,0.046494,0.266055,0.042326,109.0,India,Haryana,IND,IND,IND.12_1,20210223
0.353896,0.074651,0.392857,0.046148,112.0,India,Haryana,IND,IND,IND.12_1,20210225
0.343826,0.080523,0.330097,0.046335,103.0,India,Haryana,IND,IND,IND.12_1,20210226
0.362717,0.07794,0.390476,0.04761,105.0,India,Haryana,IND,IND,IND.12_1,20210227
0.294179,0.058762,0.340909,0.041258,132.0,India,Haryana,IND,IND,IND.12_1,20210228
0.348995,0.07568,0.365385,0.047219,104.0,India,Haryana,IND,IND,IND.12_1,20210303
0.262992,0.056637,0.326733,0.046669,101.0,India,Haryana,IND,IND,IND.12_1,20210305
0.348219,0.070433,0.335938,0.041747,128.0,India,Haryana,IND,IND,IND.12_1,20210306
0.25723,0.053671,0.315315,0.044102,111.0,India,Haryana,IND,IND,IND.12_1,20210307
0.269246,0.07941,0.336364,0.045048,110.0,India,Haryana,IND,IND,IND.12_1,20210309
0.328188,0.07981,0.310345,0.042955,116.0,India,Haryana,IND,IND,IND.12_1,20210310
0.236521,0.054171,0.366972,0.046165,109.0,India,Haryana,IND,IND,IND.12_1,20210311
0.355336,0.083642,0.371429,0.047154,105.0,India,Haryana,IND,IND,IND.12_1,20210314
0.235388,0.050407,0.379032,0.043567,124.0,India,Haryana,IND,IND,IND.12_1,20210315
0.419242,0.0782,0.335938,0.041747,128.0,India,Haryana,IND,IND,IND.12_1,20210316
0.263175,0.051544,0.363636,0.04187,132.0,India,Haryana,IND,IND,IND.12_1,20210317
0.461341,0.069858,0.409449,0.043634,127.0,India,Haryana,IND,IND,IND.12_1,20210318
0.282686,0.056595,0.389313,0.042601,131.0,India,Haryana,IND,IND,IND.12_1,20210319
0.333382,0.067861,0.365672,0.041605,134.0,India,Haryana,IND,IND,IND.12_1,20210320
0.183777,0.041844,0.325581,0.041257,129.0,India,Haryana,IND,IND,IND.12_1,20210321
0.233951,0.051943,0.351145,0.041704,131.0,India,Haryana,IND,IND,IND.12_1,20210322
0.442415,0.072582,0.346154,0.041725,130.0,India,Haryana,IND,IND,IND.12_1,20210323
0.235602,0.043598,0.372881,0.044516,118.0,India,Haryana,IND,IND,IND.12_1,20210324
0.323626,0.068304,0.307018,0.043201,114.0,India,Haryana,IND,IND,IND.12_1,20210325
0.337498,0.066486,0.345133,0.044723,113.0,India,Haryana,IND,IND,IND.12_1,20210326
0.333491,0.073451,0.318966,0.043274,116.0,India,Haryana,IND,IND,IND.12_1,20210327
0.285274,0.07132,0.33,0.047021,100.0,India,Haryana,IND,IND,IND.12_1,20210328
0.254168,0.053322,0.307692,0.042669,117.0,India,Haryana,IND,IND,IND.12_1,20210329
0.239089,0.058399,0.282258,0.04042,124.0,India,Haryana,IND,IND,IND.12_1,20210330
0.155615,0.035532,0.270492,0.040217,122.0,India,Haryana,IND,IND,IND.12_1,20210331
0.290286,0.062438,0.368852,0.043683,122.0,India,Haryana,IND,IND,IND.12_1,20210401
0.305601,0.06403,0.351145,0.041704,131.0,India,Haryana,IND,IND,IND.12_1,20210402
0.376827,0.094911,0.352381,0.04662,105.0,India,Haryana,IND,IND,IND.12_1,20210403
0.249006,0.069837,0.274809,0.039004,131.0,India,Haryana,IND,IND,IND.12_1,20210404
0.312084,0.056868,0.316176,0.039872,136.0,India,Haryana,IND,IND,IND.12_1,20210405
0.216071,0.042187,0.320513,0.037364,156.0,India,Haryana,IND,IND,IND.12_1,20210406
0.256048,0.086191,0.247788,0.040614,113.0,India,Haryana,IND,IND,IND.12_1,20210407
0.334417,0.061151,0.342657,0.039688,143.0,India,Haryana,IND,IND,IND.12_1,20210408
0.206193,0.042812,0.294118,0.036837,153.0,India,Haryana,IND,IND,IND.12_1,20210409
0.313202,0.057955,0.347305,0.036843,167.0,India,Haryana,IND,IND,IND.12_1,20210410
0.294463,0.060371,0.302632,0.037262,152.0,India,Haryana,IND,IND,IND.12_1,20210411
0.262552,0.048327,0.269231,0.035513,156.0,India,Haryana,IND,IND,IND.12_1,20210412
0.263513,0.060354,0.237569,0.031634,181.0,India,Haryana,IND,IND,IND.12_1,20210413
0.189722,0.042762,0.222857,0.031459,175.0,India,Haryana,IND,IND,IND.12_1,20210414
0.219064,0.051145,0.261307,0.031144,199.0,India,Haryana,IND,IND,IND.12_1,20210415
0.210953,0.041752,0.246637,0.028865,223.0,India,Haryana,IND,IND,IND.12_1,20210416
0.195076,0.038586,0.255906,0.02738,254.0,India,Haryana,IND,IND,IND.12_1,20210417
0.233902,0.041257,0.298246,0.030298,228.0,India,Haryana,IND,IND,IND.12_1,20210418
0.194197,0.0399,0.263359,0.027211,262.0,India,Haryana,IND,IND,IND.12_1,20210419
0.228378,0.047,0.234513,0.028184,226.0,India,Haryana,IND,IND,IND.12_1,20210420
0.192455,0.039628,0.255639,0.026746,266.0,India,Haryana,IND,IND,IND.12_1,20210421
0.203055,0.049537,0.2,0.024121,275.0,India,Haryana,IND,IND,IND.12_1,20210422
0.142393,0.026995,0.192,0.024911,250.0,India,Haryana,IND,IND,IND.12_1,20210423
0.149272,0.031,0.174274,0.024436,241.0,India,Haryana,IND,IND,IND.12_1,20210424
0.147297,0.033739,0.190299,0.023978,268.0,India,Haryana,IND,IND,IND.12_1,20210425
0.181679,0.032814,0.226619,0.025109,278.0,India,Haryana,IND,IND,IND.12_1,20210426
0.18071,0.031474,0.213816,0.023515,304.0,India,Haryana,IND,IND,IND.12_1,20210427
0.238554,0.037043,0.241135,0.025473,282.0,India,Haryana,IND,IND,IND.12_1,20210428
0.161187,0.042565,0.17,0.021687,300.0,India,Haryana,IND,IND,IND.12_1,20210429
0.222684,0.039293,0.223529,0.026089,255.0,India,Haryana,IND,IND,IND.12_1,20210430
0.196819,0.036731,0.225,0.024955,280.0,India,Haryana,IND,IND,IND.12_1,20210501
0.114499,0.023282,0.176471,0.022425,289.0,India,Haryana,IND,IND,IND.12_1,20210502
0.159636,0.030536,0.22619,0.026354,252.0,India,Haryana,IND,IND,IND.12_1,20210503
0.183942,0.047184,0.148789,0.020934,289.0,India,Haryana,IND,IND,IND.12_1,20210504
0.134108,0.029785,0.163498,0.022804,263.0,India,Haryana,IND,IND,IND.12_1,20210505
0.124182,0.029042,0.136882,0.021195,263.0,India,Haryana,IND,IND,IND.12_1,20210506
0.128371,0.039823,0.139706,0.021021,272.0,India,Haryana,IND,IND,IND.12_1,20210507
0.163294,0.036559,0.190083,0.025222,242.0,India,Haryana,IND,IND,IND.12_1,20210508
0.106077,0.022749,0.158845,0.021963,277.0,India,Haryana,IND,IND,IND.12_1,20210509
0.151128,0.038436,0.126923,0.020645,260.0,India,Haryana,IND,IND,IND.12_1,20210510
0.146768,0.028319,0.192308,0.023304,286.0,India,Haryana,IND,IND,IND.12_1,20210511
0.132635,0.040503,0.137255,0.021549,255.0,India,Haryana,IND,IND,IND.12_1,20210512
0.108352,0.030588,0.116379,0.021054,232.0,India,Haryana,IND,IND,IND.12_1,20210513
0.135733,0.032079,0.161017,0.023925,236.0,India,Haryana,IND,IND,IND.12_1,20210514
0.096173,0.02733,0.131579,0.022387,228.0,India,Haryana,IND,IND,IND.12_1,20210515
0.165946,0.037244,0.198473,0.024641,262.0,India,Haryana,IND,IND,IND.12_1,20210516
0.170266,0.047624,0.182648,0.026109,219.0,India,Haryana,IND,IND,IND.12_1,20210517
0.192441,0.038592,0.168627,0.023447,255.0,India,Haryana,IND,IND,IND.12_1,20210518
0.158537,0.023287,0.158537,0.023287,246.0,India,Haryana,IND,IND,IND.12_1,20210519
0.270729,0.056841,0.273585,0.0433,106.0,India,Himachal Pradesh,IND,IND,IND.13_1,20200717
0.242337,0.045331,0.288136,0.041692,118.0,India,Himachal Pradesh,IND,IND,IND.13_1,20200725
0.159355,0.044774,0.196262,0.038396,107.0,India,Himachal Pradesh,IND,IND,IND.13_1,20200726
0.191237,0.048757,0.210145,0.034681,138.0,India,Himachal Pradesh,IND,IND,IND.13_1,20200727
0.175751,0.048926,0.205607,0.03907,107.0,India,Himachal Pradesh,IND,IND,IND.13_1,20200728
0.105406,0.030666,0.14876,0.03235,121.0,India,Himachal Pradesh,IND,IND,IND.13_1,20200729
0.260067,0.065309,0.217822,0.041072,101.0,India,Himachal Pradesh,IND,IND,IND.13_1,20201129
0.217638,0.053359,0.2,0.04,100.0,India,Himachal Pradesh,IND,IND,IND.13_1,20201130
0.230883,0.057008,0.27451,0.044187,102.0,India,Himachal Pradesh,IND,IND,IND.13_1,20201201
0.138614,0.038784,0.190909,0.037473,110.0,India,Himachal Pradesh,IND,IND,IND.13_1,20201203
0.254018,0.055093,0.28,0.0449,100.0,India,Himachal Pradesh,IND,IND,IND.13_1,20201205
0.364716,0.068116,0.36,0.048,100.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20201125
0.335621,0.085158,0.349515,0.046982,103.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210330
0.423543,0.073234,0.431373,0.049039,102.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210405
0.174045,0.056213,0.291262,0.044768,103.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210414
0.283142,0.087584,0.317308,0.045639,104.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210415
0.34016,0.069846,0.308824,0.039617,136.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210417
0.181568,0.052501,0.228346,0.037248,127.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210418
0.466941,0.073473,0.430894,0.044651,123.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210419
0.215458,0.044708,0.321429,0.04413,112.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210420
0.270308,0.05289,0.319672,0.042221,122.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210421
0.200228,0.045604,0.277778,0.035191,162.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210422
0.253341,0.072398,0.256198,0.039685,121.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210423
0.258187,0.043424,0.343373,0.036854,166.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210424
0.206588,0.058166,0.253012,0.033742,166.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210425
0.264146,0.047441,0.302326,0.035019,172.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210426
0.158277,0.028856,0.304348,0.033921,184.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210427
0.309401,0.050271,0.302469,0.036088,162.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210428
0.207542,0.037062,0.284768,0.036727,151.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210429
0.147393,0.029078,0.269461,0.034333,167.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210430
0.173021,0.042425,0.22561,0.032639,164.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210501
0.1603,0.041778,0.179856,0.032576,139.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210502
0.160115,0.038256,0.207317,0.031655,164.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210503
0.202782,0.050604,0.220238,0.031972,168.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210504
0.155244,0.035364,0.213836,0.032516,159.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210505
0.172262,0.051599,0.198675,0.03247,151.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210506
0.202141,0.05957,0.182432,0.031745,148.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210507
0.141081,0.031967,0.2,0.03114,165.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210508
0.105863,0.026169,0.194245,0.033556,139.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210509
0.103333,0.029123,0.144928,0.029967,138.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210510
0.119424,0.033006,0.172414,0.035072,116.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210511
0.238364,0.067,0.245098,0.042591,102.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210512
0.171435,0.047087,0.226087,0.039006,115.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210513
0.153798,0.048207,0.198347,0.03625,121.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210514
0.198455,0.049053,0.232759,0.039236,116.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210515
0.23813,0.064641,0.259259,0.042169,108.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210516
0.220241,0.064808,0.256,0.039035,125.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210517
0.152655,0.038516,0.256881,0.041849,109.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210518
0.090461,0.028334,0.166667,0.036901,102.0,India,Jammu and Kashmir,IND,IND,IND.14_1,20210519
0.236599,0.041587,0.233333,0.034534,150.0,India,Jharkhand,IND,IND,IND.15_1,20200715
